"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"07/18/2022 07:45:00","O H",61846,59.08,-1.39,0.00
"07/18/2022 07:45:00","PJM",61847,81.58,2.90,-18.21
"07/18/2022 07:45:00","WEST",61752,60.47,0.00,0.00
"07/18/2022 07:50:00","CAPITL",61757,75.58,5.45,-8.21
"07/18/2022 07:50:00","CENTRL",61754,63.22,1.30,0.00
"07/18/2022 07:50:00","DUNWOD",61760,96.98,6.25,-28.81
"07/18/2022 07:50:00","GENESE",61753,62.54,0.62,0.00
"07/18/2022 07:50:00","H Q",61844,60.06,-1.86,0.00
"07/18/2022 07:50:00","HUD VL",61758,82.91,5.38,-15.61
"07/18/2022 07:50:00","LONGIL",61762,106.59,7.55,-37.12
"07/18/2022 07:50:00","MHK VL",61756,64.77,2.85,0.00
"07/18/2022 07:50:00","MILLWD",61759,93.09,5.82,-25.35
"07/18/2022 07:50:00","N.Y.C.",61761,97.11,6.63,-28.57
"07/18/2022 07:50:00","NORTH",61755,59.81,-2.11,0.00
"07/18/2022 07:50:00","NPX",61845,81.15,3.84,-15.39
"07/18/2022 07:50:00","O H",61846,60.43,-1.49,0.00
"07/18/2022 07:50:00","PJM",61847,84.06,2.85,-19.29
"07/18/2022 07:50:00","WEST",61752,61.80,-0.12,0.00
"07/18/2022 07:55:00","CAPITL",61757,71.21,5.00,-9.39
"07/18/2022 07:55:00","CENTRL",61754,58.02,1.20,0.00
"07/18/2022 07:55:00","DUNWOD",61760,97.45,5.80,-34.83
"07/18/2022 07:55:00","GENESE",61753,57.39,0.57,0.00
"07/18/2022 07:55:00","H Q",61844,55.12,-1.70,0.00
"07/18/2022 07:55:00","HUD VL",61758,81.10,4.94,-19.34
"07/18/2022 07:55:00","LONGIL",61762,120.71,6.99,-56.90
"07/18/2022 07:55:00","MHK VL",61756,59.38,2.56,0.00
"07/18/2022 07:55:00","MILLWD",61759,92.87,5.40,-30.65
"07/18/2022 07:55:00","N.Y.C.",61761,97.49,6.14,-34.54
"07/18/2022 07:55:00","NORTH",61755,54.95,-1.87,0.00
"07/18/2022 07:55:00","NPX",61845,78.45,3.47,-18.16
"07/18/2022 07:55:00","O H",61846,55.40,-1.42,0.00
"07/18/2022 07:55:00","PJM",61847,82.89,2.62,-23.45
"07/18/2022 07:55:00","WEST",61752,56.65,-0.17,0.00
"07/18/2022 08:00:00","CAPITL",61757,63.03,4.12,-12.61
"07/18/2022 08:00:00","CENTRL",61754,47.27,0.97,0.00
"07/18/2022 08:00:00","DUNWOD",61760,95.28,4.72,-44.26
"07/18/2022 08:00:00","GENESE",61753,46.85,0.56,0.00
"07/18/2022 08:00:00","H Q",61844,44.91,-1.39,0.00
"07/18/2022 08:00:00","HUD VL",61758,74.30,4.03,-23.98
"07/18/2022 08:00:00","LONGIL",61762,117.41,5.69,-65.43
"07/18/2022 08:00:00","MHK VL",61756,48.38,2.09,0.00
"07/18/2022 08:00:00","MILLWD",61759,89.64,4.40,-38.95
"07/18/2022 08:00:00","N.Y.C.",61761,95.18,5.00,-43.88
"07/18/2022 08:00:00","NORTH",61755,44.77,-1.53,0.00
"07/18/2022 08:00:00","NPX",61845,72.80,2.87,-23.64
"07/18/2022 08:00:00","O H",61846,45.32,-0.97,0.00
"07/18/2022 08:00:00","PJM",61847,78.11,2.18,-29.63
"07/18/2022 08:00:00","WEST",61752,46.34,0.05,0.00
"07/18/2022 08:05:00","CAPITL",61757,63.05,4.18,-12.43
"07/18/2022 08:05:00","CENTRL",61754,47.42,0.98,0.00
"07/18/2022 08:05:00","DUNWOD",61760,94.83,4.78,-43.61
"07/18/2022 08:05:00","GENESE",61753,46.90,0.46,0.00
"07/18/2022 08:05:00","H Q",61844,45.05,-1.39,0.00
"07/18/2022 08:05:00","HUD VL",61758,74.15,4.09,-23.62
"07/18/2022 08:05:00","LONGIL",61762,117.46,5.76,-65.26
"07/18/2022 08:05:00","MHK VL",61756,48.53,2.09,0.00
"07/18/2022 08:05:00","MILLWD",61759,89.28,4.46,-38.38
"07/18/2022 08:05:00","N.Y.C.",61761,94.74,5.06,-43.24
"07/18/2022 08:05:00","NORTH",61755,44.91,-1.53,0.00
"07/18/2022 08:05:00","NPX",61845,72.70,2.97,-23.29
"07/18/2022 08:05:00","O H",61846,45.28,-1.16,0.00
"07/18/2022 08:05:00","PJM",61847,77.82,2.18,-29.20
"07/18/2022 08:05:00","WEST",61752,46.35,-0.09,0.00
"07/18/2022 08:10:00","CAPITL",61757,63.33,3.78,-17.01
"07/18/2022 08:10:00","CENTRL",61754,43.39,0.85,0.00
"07/18/2022 08:10:00","DUNWOD",61760,106.49,4.34,-59.62
"07/18/2022 08:10:00","GENESE",61753,43.00,0.47,0.00
"07/18/2022 08:10:00","H Q",61844,41.26,-1.27,0.00
"07/18/2022 08:10:00","HUD VL",61758,79.33,3.74,-33.05
"07/18/2022 08:10:00","LONGIL",61762,117.47,5.19,-69.74
"07/18/2022 08:10:00","MHK VL",61756,44.45,1.92,0.00
"07/18/2022 08:10:00","MILLWD",61759,99.07,4.04,-52.49
"07/18/2022 08:10:00","N.Y.C.",61761,106.24,4.60,-59.11
"07/18/2022 08:10:00","NORTH",61755,41.22,-1.32,0.00
"07/18/2022 08:10:00","NPX",61845,77.05,2.68,-31.84
"07/18/2022 08:10:00","O H",61846,41.60,-0.94,0.00
"07/18/2022 08:10:00","PJM",61847,84.45,2.00,-39.91
"07/18/2022 08:10:00","WEST",61752,42.54,0.00,0.00
"07/18/2022 08:15:00","CAPITL",61757,65.06,4.19,-14.39
"07/18/2022 08:15:00","CENTRL",61754,47.42,0.93,0.00
"07/18/2022 08:15:00","DUNWOD",61760,101.68,4.74,-50.44
"07/18/2022 08:15:00","GENESE",61753,46.95,0.46,0.00
"07/18/2022 08:15:00","H Q",61844,45.10,-1.39,0.00
"07/18/2022 08:15:00","HUD VL",61758,78.50,4.04,-27.97
"07/18/2022 08:15:00","LONGIL",61762,102.69,5.53,-50.67
"07/18/2022 08:15:00","MHK VL",61756,48.58,2.09,0.00
"07/18/2022 08:15:00","MILLWD",61759,95.32,4.42,-44.41
"07/18/2022 08:15:00","N.Y.C.",61761,101.48,4.98,-50.01
"07/18/2022 08:15:00","NORTH",61755,45.05,-1.44,0.00
"07/18/2022 08:15:00","NPX",61845,76.36,2.93,-26.94
"07/18/2022 08:15:00","O H",61846,45.33,-1.16,0.00
"07/18/2022 08:15:00","PJM",61847,82.40,2.14,-33.77
"07/18/2022 08:15:00","WEST",61752,46.40,-0.09,0.00
"07/18/2022 08:20:00","CAPITL",61757,63.37,3.83,-17.00
"07/18/2022 08:20:00","CENTRL",61754,43.43,0.89,0.00
"07/18/2022 08:20:00","DUNWOD",61760,106.48,4.34,-59.60
"07/18/2022 08:20:00","GENESE",61753,43.00,0.47,0.00
"07/18/2022 08:20:00","H Q",61844,41.26,-1.27,0.00
"07/18/2022 08:20:00","HUD VL",61758,79.32,3.74,-33.05
"07/18/2022 08:20:00","LONGIL",61762,106.90,5.14,-59.22
"07/18/2022 08:20:00","MHK VL",61756,44.45,1.92,0.00
"07/18/2022 08:20:00","MILLWD",61759,99.06,4.04,-52.48
"07/18/2022 08:20:00","N.Y.C.",61761,106.18,4.55,-59.09
"07/18/2022 08:20:00","NORTH",61755,41.17,-1.36,0.00
"07/18/2022 08:20:00","NPX",61845,77.04,2.68,-31.83
"07/18/2022 08:20:00","O H",61846,41.56,-0.98,0.00
"07/18/2022 08:20:00","PJM",61847,84.44,2.00,-39.90
"07/18/2022 08:20:00","WEST",61752,42.54,0.00,0.00
"07/18/2022 08:25:00","CAPITL",61757,62.93,4.20,-12.04
"07/18/2022 08:25:00","CENTRL",61754,47.61,0.93,0.00
"07/18/2022 08:25:00","DUNWOD",61760,93.74,4.76,-42.30
"07/18/2022 08:25:00","GENESE",61753,47.01,0.33,0.00
"07/18/2022 08:25:00","H Q",61844,45.28,-1.40,0.00
"07/18/2022 08:25:00","HUD VL",61758,74.24,4.11,-23.46
"07/18/2022 08:25:00","LONGIL",61762,95.95,5.69,-43.58
"07/18/2022 08:25:00","MHK VL",61756,48.83,2.15,0.00
"07/18/2022 08:25:00","MILLWD",61759,88.41,4.48,-37.25
"07/18/2022 08:25:00","N.Y.C.",61761,93.66,5.04,-41.94
"07/18/2022 08:25:00","NORTH",61755,45.23,-1.45,0.00
"07/18/2022 08:25:00","NPX",61845,72.20,2.94,-22.58
"07/18/2022 08:25:00","O H",61846,45.32,-1.36,0.00
"07/18/2022 08:25:00","PJM",61847,77.15,2.15,-28.32
"07/18/2022 08:25:00","WEST",61752,46.40,-0.28,0.00
"07/18/2022 08:30:00","CAPITL",61757,66.39,4.14,-15.66
"07/18/2022 08:30:00","CENTRL",61754,47.52,0.93,0.00
"07/18/2022 08:30:00","DUNWOD",61760,106.34,4.75,-55.00
"07/18/2022 08:30:00","GENESE",61753,47.00,0.42,0.00
"07/18/2022 08:30:00","H Q",61844,45.19,-1.40,0.00
"07/18/2022 08:30:00","HUD VL",61758,81.18,4.10,-30.50
"07/18/2022 08:30:00","LONGIL",61762,106.94,5.68,-54.67
"07/18/2022 08:30:00","MHK VL",61756,48.68,2.10,0.00
"07/18/2022 08:30:00","MILLWD",61759,99.44,4.43,-48.43
"07/18/2022 08:30:00","N.Y.C.",61761,106.15,5.03,-54.53
"07/18/2022 08:30:00","NORTH",61755,45.14,-1.44,0.00
"07/18/2022 08:30:00","NPX",61845,78.88,2.94,-29.36
"07/18/2022 08:30:00","O H",61846,45.33,-1.26,0.00
"07/18/2022 08:30:00","PJM",61847,85.51,2.10,-36.82
"07/18/2022 08:30:00","WEST",61752,46.35,-0.23,0.00
"07/18/2022 08:35:00","CAPITL",61757,66.55,4.21,-15.62
"07/18/2022 08:35:00","CENTRL",61754,47.66,0.93,0.00
"07/18/2022 08:35:00","DUNWOD",61760,106.34,4.77,-54.85
"07/18/2022 08:35:00","GENESE",61753,47.06,0.33,0.00
"07/18/2022 08:35:00","H Q",61844,45.33,-1.40,0.00
"07/18/2022 08:35:00","HUD VL",61758,81.25,4.11,-30.41
"07/18/2022 08:35:00","LONGIL",61762,106.94,5.70,-54.51
"07/18/2022 08:35:00","MHK VL",61756,48.83,2.10,0.00
"07/18/2022 08:35:00","MILLWD",61759,99.51,4.49,-48.29
"07/18/2022 08:35:00","N.Y.C.",61761,106.11,5.00,-54.38
"07/18/2022 08:35:00","NORTH",61755,45.33,-1.40,0.00
"07/18/2022 08:35:00","NPX",61845,79.00,2.99,-29.28
"07/18/2022 08:35:00","O H",61846,45.33,-1.40,0.00
"07/18/2022 08:35:00","PJM",61847,85.55,2.10,-36.72
"07/18/2022 08:35:00","WEST",61752,46.40,-0.32,0.00
"07/18/2022 08:40:00","CAPITL",61757,77.44,4.13,-27.43
"07/18/2022 08:40:00","CENTRL",61754,46.75,0.87,0.00
"07/18/2022 08:40:00","DUNWOD",61760,146.89,4.68,-96.33
"07/18/2022 08:40:00","GENESE",61753,46.25,0.37,0.00
"07/18/2022 08:40:00","H Q",61844,44.51,-1.38,0.00
"07/18/2022 08:40:00","HUD VL",61758,103.34,4.04,-53.42
"07/18/2022 08:40:00","LONGIL",61762,146.58,5.46,-95.24
"07/18/2022 08:40:00","MHK VL",61756,47.95,2.07,0.00
"07/18/2022 08:40:00","MILLWD",61759,135.10,4.41,-84.82
"07/18/2022 08:40:00","N.Y.C.",61761,146.30,4.91,-95.51
"07/18/2022 08:40:00","NORTH",61755,44.51,-1.38,0.00
"07/18/2022 08:40:00","NPX",61845,100.25,2.94,-51.43
"07/18/2022 08:40:00","O H",61846,44.60,-1.28,0.00
"07/18/2022 08:40:00","PJM",61847,112.44,2.07,-64.49
"07/18/2022 08:40:00","WEST",61752,45.61,-0.27,0.00
"07/18/2022 08:45:00","CAPITL",61757,87.97,4.43,-34.83
"07/18/2022 08:45:00","CENTRL",61754,51.67,0.92,-2.03
"07/18/2022 08:45:00","DUNWOD",61760,103.00,4.97,-49.32
"07/18/2022 08:45:00","GENESE",61753,48.97,0.24,-0.01
"07/18/2022 08:45:00","H Q",61844,47.30,-1.41,0.00
"07/18/2022 08:45:00","HUD VL",61758,83.53,4.29,-30.53
"07/18/2022 08:45:00","LONGIL",61762,106.93,6.09,-52.14
"07/18/2022 08:45:00","MHK VL",61756,50.91,2.19,0.00
"07/18/2022 08:45:00","MILLWD",61759,97.68,4.68,-44.29
"07/18/2022 08:45:00","N.Y.C.",61761,102.94,5.26,-48.97
"07/18/2022 08:45:00","NORTH",61755,45.88,-1.36,1.46
"07/18/2022 08:45:00","NPX",61845,86.65,3.12,-34.82
"07/18/2022 08:45:00","O H",61846,45.42,-1.61,1.69
"07/18/2022 08:45:00","PJM",61847,82.79,2.14,-31.94
"07/18/2022 08:45:00","WEST",61752,46.20,-0.34,2.17
"07/18/2022 08:50:00","CAPITL",61757,118.21,4.04,-69.76
"07/18/2022 08:50:00","CENTRL",61754,47.52,0.80,-2.31
"07/18/2022 08:50:00","DUNWOD",61760,107.88,4.53,-58.93
"07/18/2022 08:50:00","GENESE",61753,44.76,0.35,0.00
"07/18/2022 08:50:00","H Q",61844,43.12,-1.29,0.00
"07/18/2022 08:50:00","HUD VL",61758,89.10,3.91,-40.78
"07/18/2022 08:50:00","LONGIL",61762,108.46,5.46,-58.58
"07/18/2022 08:50:00","MHK VL",61756,46.41,2.00,0.00
"07/18/2022 08:50:00","MILLWD",61759,102.72,4.22,-54.09
"07/18/2022 08:50:00","N.Y.C.",61761,107.76,4.75,-58.59
"07/18/2022 08:50:00","NORTH",61755,39.39,-1.29,3.73
"07/18/2022 08:50:00","NPX",61845,100.36,2.84,-53.11
"07/18/2022 08:50:00","O H",61846,45.50,-1.24,-2.33
"07/18/2022 08:50:00","PJM",61847,84.78,1.95,-38.42
"07/18/2022 08:50:00","WEST",61752,46.68,-0.31,-2.58
"07/18/2022 08:55:00","CAPITL",61757,120.96,4.04,-72.48
"07/18/2022 08:55:00","CENTRL",61754,47.81,0.80,-2.57
"07/18/2022 08:55:00","DUNWOD",61760,96.98,4.53,-48.01
"07/18/2022 08:55:00","GENESE",61753,44.62,0.18,0.00
"07/18/2022 08:55:00","H Q",61844,43.15,-1.29,0.00
"07/18/2022 08:55:00","HUD VL",61758,84.01,3.95,-35.61
"07/18/2022 08:55:00","LONGIL",61762,106.93,5.55,-56.94
"07/18/2022 08:55:00","MHK VL",61756,46.44,2.00,0.00
"07/18/2022 08:55:00","MILLWD",61759,93.41,4.27,-44.71
"07/18/2022 08:55:00","N.Y.C.",61761,97.06,4.84,-47.78
"07/18/2022 08:55:00","NORTH",61755,39.05,-1.24,4.15
"07/18/2022 08:55:00","NPX",61845,96.94,2.85,-49.66
"07/18/2022 08:55:00","O H",61846,45.50,-1.51,-2.58
"07/18/2022 08:55:00","PJM",61847,77.33,1.91,-30.99
"07/18/2022 08:55:00","WEST",61752,46.75,-0.53,-2.84
"07/18/2022 09:00:00","CAPITL",61757,90.62,3.87,-44.17
"07/18/2022 09:00:00","CENTRL",61754,49.59,0.85,-6.16
"07/18/2022 09:00:00","DUNWOD",61760,93.83,4.39,-46.87
"07/18/2022 09:00:00","GENESE",61753,42.79,0.21,0.00
"07/18/2022 09:00:00","H Q",61844,41.30,-1.28,0.00
"07/18/2022 09:00:00","HUD VL",61758,77.12,3.83,-30.71
"07/18/2022 09:00:00","LONGIL",61762,95.85,5.19,-48.08
"07/18/2022 09:00:00","MHK VL",61756,44.49,1.92,0.00
"07/18/2022 09:00:00","MILLWD",61759,89.25,4.13,-42.55
"07/18/2022 09:00:00","N.Y.C.",61761,93.78,4.64,-46.57
"07/18/2022 09:00:00","NORTH",61755,39.17,-1.24,2.17
"07/18/2022 09:00:00","NPX",61845,82.96,2.77,-37.62
"07/18/2022 09:00:00","O H",61846,31.27,-1.45,9.86
"07/18/2022 09:00:00","PJM",61847,72.46,1.92,-27.96
"07/18/2022 09:00:00","WEST",61752,30.67,-0.34,11.57
"07/18/2022 09:05:00","CAPITL",61757,89.81,3.13,-51.87
"07/18/2022 09:05:00","CENTRL",61754,38.78,0.63,-3.34
"07/18/2022 09:05:00","DUNWOD",61760,102.90,3.55,-64.53
"07/18/2022 09:05:00","GENESE",61753,34.90,0.07,-0.02
"07/18/2022 09:05:00","H Q",61844,33.80,-1.01,0.00
"07/18/2022 09:05:00","HUD VL",61758,78.81,3.10,-40.91
"07/18/2022 09:05:00","LONGIL",61762,103.45,4.00,-64.64
"07/18/2022 09:05:00","MHK VL",61756,36.38,1.57,0.00
"07/18/2022 09:05:00","MILLWD",61759,96.36,3.34,-58.21
"07/18/2022 09:05:00","N.Y.C.",61761,102.66,3.76,-64.08
"07/18/2022 09:05:00","NORTH",61755,31.51,-0.94,2.36
"07/18/2022 09:05:00","NPX",61845,85.18,2.23,-48.13
"07/18/2022 09:05:00","O H",61846,30.56,-1.39,2.86
"07/18/2022 09:05:00","PJM",61847,77.66,1.43,-41.42
"07/18/2022 09:05:00","WEST",61752,30.62,-0.52,3.67
"07/18/2022 09:10:00","CAPITL",61757,119.52,3.52,-76.49
"07/18/2022 09:10:00","CENTRL",61754,47.17,0.71,-6.94
"07/18/2022 09:10:00","DUNWOD",61760,102.75,4.03,-59.20
"07/18/2022 09:10:00","GENESE",61753,39.71,0.16,-0.04
"07/18/2022 09:10:00","H Q",61844,38.33,-1.18,0.00
"07/18/2022 09:10:00","HUD VL",61758,84.67,3.52,-41.64
"07/18/2022 09:10:00","LONGIL",61762,103.45,4.46,-59.47
"07/18/2022 09:10:00","MHK VL",61756,41.30,1.78,0.00
"07/18/2022 09:10:00","MILLWD",61759,97.78,3.79,-54.47
"07/18/2022 09:10:00","N.Y.C.",61761,102.69,4.31,-58.87
"07/18/2022 09:10:00","NORTH",61755,34.21,-1.11,4.20
"07/18/2022 09:10:00","NPX",61845,98.01,2.53,-55.96
"07/18/2022 09:10:00","O H",61846,31.08,-1.42,7.01
"07/18/2022 09:10:00","PJM",61847,77.17,1.70,-35.96
"07/18/2022 09:10:00","WEST",61752,30.23,-0.43,8.85
"07/18/2022 09:15:00","CAPITL",61757,141.57,3.57,-97.87
"07/18/2022 09:15:00","CENTRL",61754,45.09,0.68,-4.28
"07/18/2022 09:15:00","DUNWOD",61760,102.50,4.05,-58.32
"07/18/2022 09:15:00","GENESE",61753,40.25,0.12,0.00
"07/18/2022 09:15:00","H Q",61844,38.96,-1.16,0.00
"07/18/2022 09:15:00","HUD VL",61758,88.14,3.49,-44.52
"07/18/2022 09:15:00","LONGIL",61762,102.24,4.13,-57.98
"07/18/2022 09:15:00","MHK VL",61756,41.94,1.81,0.00
"07/18/2022 09:15:00","MILLWD",61759,98.52,3.77,-54.62
"07/18/2022 09:15:00","N.Y.C.",61761,102.53,4.34,-58.06
"07/18/2022 09:15:00","NORTH",61755,33.32,-1.08,5.73
"07/18/2022 09:15:00","NPX",61845,106.99,2.53,-64.33
"07/18/2022 09:15:00","O H",61846,40.62,-1.48,-1.98
"07/18/2022 09:15:00","PJM",61847,78.77,1.61,-37.03
"07/18/2022 09:15:00","WEST",61752,41.46,-0.64,-1.97
"07/18/2022 09:20:00","CAPITL",61757,135.99,2.92,-100.20
"07/18/2022 09:20:00","CENTRL",61754,39.08,0.56,-5.66
"07/18/2022 09:20:00","DUNWOD",61760,102.70,3.35,-66.48
"07/18/2022 09:20:00","GENESE",61753,33.01,0.13,-0.01
"07/18/2022 09:20:00","H Q",61844,31.91,-0.95,0.00
"07/18/2022 09:20:00","HUD VL",61758,84.74,2.89,-48.98
"07/18/2022 09:20:00","LONGIL",61762,102.27,3.35,-66.05
"07/18/2022 09:20:00","MHK VL",61756,34.35,1.48,0.00
"07/18/2022 09:20:00","MILLWD",61759,97.77,3.12,-61.77
"07/18/2022 09:20:00","N.Y.C.",61761,102.60,3.58,-66.15
"07/18/2022 09:20:00","NORTH",61755,26.25,-0.89,5.73
"07/18/2022 09:20:00","NPX",61845,103.63,2.07,-68.69
"07/18/2022 09:20:00","O H",61846,30.60,-1.18,1.09
"07/18/2022 09:20:00","PJM",61847,75.91,1.35,-41.70
"07/18/2022 09:20:00","WEST",61752,30.75,-0.36,1.76
"07/18/2022 09:25:00","CAPITL",61757,140.94,3.55,-97.48
"07/18/2022 09:25:00","CENTRL",61754,44.90,0.68,-4.31
"07/18/2022 09:25:00","DUNWOD",61760,100.87,4.03,-56.93
"07/18/2022 09:25:00","GENESE",61753,40.03,0.12,0.00
"07/18/2022 09:25:00","H Q",61844,38.75,-1.16,0.00
"07/18/2022 09:25:00","HUD VL",61758,87.19,3.51,-43.76
"07/18/2022 09:25:00","LONGIL",61762,100.67,4.15,-56.61
"07/18/2022 09:25:00","MHK VL",61756,41.67,1.75,0.00
"07/18/2022 09:25:00","MILLWD",61759,97.11,3.79,-53.40
"07/18/2022 09:25:00","N.Y.C.",61761,100.95,4.35,-56.69
"07/18/2022 09:25:00","NORTH",61755,33.11,-1.08,5.73
"07/18/2022 09:25:00","NPX",61845,106.02,2.52,-63.59
"07/18/2022 09:25:00","O H",61846,40.31,-1.52,-1.91
"07/18/2022 09:25:00","PJM",61847,77.64,1.64,-36.09
"07/18/2022 09:25:00","WEST",61752,41.29,-0.52,-1.90
"07/18/2022 09:30:00","CAPITL",61757,123.50,3.62,-79.20
"07/18/2022 09:30:00","CENTRL",61754,44.73,0.69,-3.36
"07/18/2022 09:30:00","DUNWOD",61760,101.21,4.15,-56.38
"07/18/2022 09:30:00","GENESE",61753,40.72,0.04,0.00
"07/18/2022 09:30:00","H Q",61844,39.50,-1.18,0.00
"07/18/2022 09:30:00","HUD VL",61758,84.90,3.58,-40.64
"07/18/2022 09:30:00","LONGIL",61762,100.98,4.31,-55.99
"07/18/2022 09:30:00","MHK VL",61756,42.46,1.79,0.00
"07/18/2022 09:30:00","MILLWD",61759,96.69,3.87,-52.15
"07/18/2022 09:30:00","N.Y.C.",61761,101.20,4.43,-56.09
"07/18/2022 09:30:00","NORTH",61755,35.17,-1.06,4.45
"07/18/2022 09:30:00","NPX",61845,99.14,2.56,-55.90
"07/18/2022 09:30:00","O H",61846,40.51,-1.63,-1.47
"07/18/2022 09:30:00","PJM",61847,78.47,1.63,-36.16
"07/18/2022 09:30:00","WEST",61752,41.43,-0.69,-1.44
"07/18/2022 09:35:00","CAPITL",61757,134.86,3.74,-88.58
"07/18/2022 09:35:00","CENTRL",61754,46.89,0.77,-3.59
"07/18/2022 09:35:00","DUNWOD",61760,99.98,4.34,-53.10
"07/18/2022 09:35:00","GENESE",61753,42.66,0.13,0.00
"07/18/2022 09:35:00","H Q",61844,41.30,-1.23,0.00
"07/18/2022 09:35:00","HUD VL",61758,86.73,3.74,-40.45
"07/18/2022 09:35:00","LONGIL",61762,99.88,4.55,-52.79
"07/18/2022 09:35:00","MHK VL",61756,44.40,1.87,0.00
"07/18/2022 09:35:00","MILLWD",61759,96.29,4.04,-49.71
"07/18/2022 09:35:00","N.Y.C.",61761,100.04,4.64,-52.87
"07/18/2022 09:35:00","NORTH",61755,36.21,-1.15,5.18
"07/18/2022 09:35:00","NPX",61845,103.58,2.68,-58.36
"07/18/2022 09:35:00","O H",61846,43.36,-1.57,-2.40
"07/18/2022 09:35:00","PJM",61847,78.17,1.74,-33.89
"07/18/2022 09:35:00","WEST",61752,44.48,-0.60,-2.54
"07/18/2022 09:40:00","CAPITL",61757,123.71,3.94,-75.53
"07/18/2022 09:40:00","CENTRL",61754,47.78,0.84,-2.70
"07/18/2022 09:40:00","DUNWOD",61760,97.69,4.52,-48.92
"07/18/2022 09:40:00","GENESE",61753,44.47,0.22,0.00
"07/18/2022 09:40:00","H Q",61844,42.96,-1.28,0.00
"07/18/2022 09:40:00","HUD VL",61758,84.47,3.89,-36.33
"07/18/2022 09:40:00","LONGIL",61762,97.60,4.74,-48.62
"07/18/2022 09:40:00","MHK VL",61756,46.24,1.99,0.00
"07/18/2022 09:40:00","MILLWD",61759,94.04,4.25,-45.54
"07/18/2022 09:40:00","N.Y.C.",61761,97.80,4.87,-48.69
"07/18/2022 09:40:00","NORTH",61755,38.71,-1.19,4.34
"07/18/2022 09:40:00","NPX",61845,98.32,2.79,-51.28
"07/18/2022 09:40:00","O H",61846,45.50,-1.46,-2.71
"07/18/2022 09:40:00","PJM",61847,77.69,1.90,-31.55
"07/18/2022 09:40:00","WEST",61752,46.80,-0.44,-3.00
"07/18/2022 09:45:00","CAPITL",61757,117.41,3.95,-69.12
"07/18/2022 09:45:00","CENTRL",61754,47.66,0.84,-2.47
"07/18/2022 09:45:00","DUNWOD",61760,93.59,4.61,-44.63
"07/18/2022 09:45:00","GENESE",61753,44.53,0.18,0.00
"07/18/2022 09:45:00","H Q",61844,43.06,-1.29,0.00
"07/18/2022 09:45:00","HUD VL",61758,81.46,3.95,-33.17
"07/18/2022 09:45:00","LONGIL",61762,93.62,4.92,-44.35
"07/18/2022 09:45:00","MHK VL",61756,46.35,2.00,0.00
"07/18/2022 09:45:00","MILLWD",61759,90.20,4.30,-41.55
"07/18/2022 09:45:00","N.Y.C.",61761,93.68,4.92,-44.41
"07/18/2022 09:45:00","NORTH",61755,39.18,-1.20,3.98
"07/18/2022 09:45:00","NPX",61845,94.06,2.84,-46.87
"07/18/2022 09:45:00","O H",61846,45.28,-1.55,-2.48
"07/18/2022 09:45:00","PJM",61847,75.07,1.95,-28.77
"07/18/2022 09:45:00","WEST",61752,46.65,-0.44,-2.74
"07/18/2022 09:50:00","CAPITL",61757,133.76,3.78,-87.44
"07/18/2022 09:50:00","CENTRL",61754,46.51,0.81,-3.17
"07/18/2022 09:50:00","DUNWOD",61760,99.38,4.34,-52.50
"07/18/2022 09:50:00","GENESE",61753,42.79,0.26,0.00
"07/18/2022 09:50:00","H Q",61844,41.30,-1.23,0.00
"07/18/2022 09:50:00","HUD VL",61758,86.26,3.74,-39.98
"07/18/2022 09:50:00","LONGIL",61762,99.24,4.51,-52.20
"07/18/2022 09:50:00","MHK VL",61756,44.40,1.87,0.00
"07/18/2022 09:50:00","MILLWD",61759,95.76,4.08,-49.14
"07/18/2022 09:50:00","N.Y.C.",61761,99.44,4.64,-52.27
"07/18/2022 09:50:00","NORTH",61755,36.32,-1.11,5.11
"07/18/2022 09:50:00","NPX",61845,102.86,2.68,-57.64
"07/18/2022 09:50:00","O H",61846,44.36,-1.36,-3.19
"07/18/2022 09:50:00","PJM",61847,78.09,1.83,-33.73
"07/18/2022 09:50:00","WEST",61752,45.68,-0.38,-3.53
"07/18/2022 09:55:00","CAPITL",61757,130.19,3.89,-82.52
"07/18/2022 09:55:00","CENTRL",61754,47.67,0.92,-2.98
"07/18/2022 09:55:00","DUNWOD",61760,99.27,4.47,-51.03
"07/18/2022 09:55:00","GENESE",61753,44.12,0.35,0.00
"07/18/2022 09:55:00","H Q",61844,42.50,-1.27,0.00
"07/18/2022 09:55:00","HUD VL",61758,86.05,3.81,-38.47
"07/18/2022 09:55:00","LONGIL",61762,99.04,4.55,-50.72
"07/18/2022 09:55:00","MHK VL",61756,45.74,1.97,0.00
"07/18/2022 09:55:00","MILLWD",61759,95.59,4.16,-47.66
"07/18/2022 09:55:00","N.Y.C.",61761,99.34,4.77,-50.79
"07/18/2022 09:55:00","NORTH",61755,37.84,-1.14,4.79
"07/18/2022 09:55:00","NPX",61845,101.55,2.76,-55.02
"07/18/2022 09:55:00","O H",61846,45.46,-1.31,-2.99
"07/18/2022 09:55:00","PJM",61847,78.57,1.97,-32.83
"07/18/2022 09:55:00","WEST",61752,46.82,-0.26,-3.31
"07/18/2022 10:00:00","CAPITL",61757,146.72,3.66,-102.43
"07/18/2022 10:00:00","CENTRL",61754,45.25,0.85,-3.76
